Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Hubei,Mainland China,2020-02-27T12:13:14,65596,2641,23383,30.9756,112.2707
Guangdong,Mainland China,2020-02-27T09:53:02,1347,7,890,23.3417,113.4244
Henan,Mainland China,2020-02-27T15:03:11,1272,20,1068,33.882,113.614
Zhejiang,Mainland China,2020-02-27T12:43:02,1205,1,932,29.1832,120.0934
Hunan,Mainland China,2020-02-27T12:43:02,1017,4,804,27.6104,111.7088
Anhui,Mainland China,2020-02-27T14:13:06,989,6,792,31.8257,117.2264
Jiangxi,Mainland China,2020-02-27T01:43:02,934,1,754,27.614,115.7221
Shandong,Mainland China,2020-02-27T14:13:06,756,6,387,36.3427,118.1498
Jiangsu,Mainland China,2020-02-27T14:13:06,631,0,498,32.9711,119.455
Chongqing,Mainland China,2020-02-27T23:23:02,576,6,401,30.0572,107.874
Sichuan,Mainland China,2020-02-27T12:43:02,534,3,321,30.6171,102.7103
Heilongjiang,Mainland China,2020-02-27T12:43:02,480,13,270,47.862,127.7615
Beijing,Mainland China,2020-02-27T02:23:13,410,5,248,40.1824,116.4142
Shanghai,Mainland China,2020-02-27T04:03:12,337,3,276,31.202,121.4491
Hebei,Mainland China,2020-02-27T12:43:02,317,6,274,39.549,116.1306
Fujian,Mainland China,2020-02-27T10:03:07,296,1,228,26.0789,117.9874
Guangxi,Mainland China,2020-02-27T10:03:07,252,2,161,23.8298,108.7881
Shaanxi,Mainland China,2020-02-27T12:43:02,245,1,195,35.1917,108.8701
Yunnan,Mainland China,2020-02-27T10:03:07,174,2,150,24.974,101.487
Hainan,Mainland China,2020-02-27T10:03:07,168,5,131,19.1959,109.7453
Guizhou,Mainland China,2020-02-27T00:43:02,146,2,112,26.8154,106.8748
Tianjin,Mainland China,2020-02-27T23:13:04,136,3,102,39.3054,117.323
Shanxi,Mainland China,2020-02-27T23:13:04,133,0,107,37.5777,112.2922
Liaoning,Mainland China,2020-02-27T14:13:06,121,1,93,41.2956,122.6085
Jilin,Mainland China,2020-02-27T12:43:02,93,1,67,43.6661,126.1923
Hong Kong,Hong Kong,2020-02-27T09:53:02,92,2,24,22.3,114.2
Gansu,Mainland China,2020-02-26T14:13:10,91,2,81,37.8099,101.0583
Xinjiang,Mainland China,2020-02-27T12:43:02,76,2,43,41.1129,85.2401
Inner Mongolia,Mainland China,2020-02-27T23:33:02,75,0,43,44.0935,113.9448
Ningxia,Mainland China,2020-02-27T10:03:07,72,0,68,37.2692,106.1655
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,35.7452,95.9956
Macau,Macau,2020-02-27T12:43:02,10,0,8,22.1667,113.55
British Columbia,Canada,2020-02-27T03:33:06,7,0,3,53.7267,-127.6476
Queensland,Australia,2020-02-21T05:43:02,5,0,1,-27.4698,153.0251
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,-33.8688,151.2093
Victoria,Australia,2020-02-13T17:53:03,4,0,4,-37.8136,144.9631
South Australia,Australia,2020-02-17T08:13:09,2,0,2,-34.9285,138.6007
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,31.6927,88.0924
